Account Owner,Company Name,Billing City,Billing Zip/Postal Code,Account Territory,Reseller,Product Name,Bundle Product,License Name,Status,Buy Price Currency,Buy Price,Quantity,Expiry Date,Sector
Nico Sanguinetti,CONTEMI SOLUTIONS (LONDON) LIMITED,SHREWSBURY,SY2 6LG,Midlands,CONTEMI SOLUTIONS (LONDON) LIMITED,ESET PROTECT Complete,,ESET PROTECT Complete,Active,GBP,2971.6,115.0,24/09/2025,Business
Jack Potter,Severn Hospice,Shrewsbury,SY3 8HS,Midlands,CCS Media Limited,ESET PROTECT Complete,,ESET PROTECT Complete,Active,GBP,12558.0,400.0,09/04/2027,Business
Matthew Bower,Harris Fowler Solicitors,Taunton,TA1 1RZ,South,Millgate Limited,ESET Endpoint Encryption - Pro,ESET Endpoint Encryption - Pro,VXTNA-VNXKY-EQNVR-QC3AK,Active,GBP,4949.49,147.0,01/12/2025,Business
Matthew Bower,Albert Goodman,Taunton,TA1 2PX,South,ITEC Connect Limited,ESET PROTECT Advanced,,ESET PROTECT Advanced,Active,GBP,4690.0,419.0,07/10/2025,Business
Matthew Bower,Community Council Somerset,Taunton,TA1 3FB,South,Mark One Consultants,ESET PROTECT Advanced,,ESET PROTECT Advanced,Active,GBP,3479.0,100.0,22/04/2027,Government
Matthew Bower,Bishops Henderson CofE Primary,Somerset,TA1 4TU,South,ICT4 Ltd,ESET PROTECT Entry On-Prem,,ESET PROTECT Entry On-Prem,Active,GBP,3083.55,305.0,23/12/2025,Education
Matthew Bower,South West Heritage Trust,Taunton,TA2 6SF,South,Vysiion Ltd,ESET PROTECT Entry On-Prem,,ESET PROTECT Entry On-Prem,Active,GBP,3062.8,155.0,29/11/2025,Business
Matthew Bower,Bridgwater College Trust,Bridgwater,TA6 4QY,South,Millgate Limited,SMS for ESET Secure Authentication,,SMS for ESET Secure Authentication,Active,GBP,6.5,100.0,23/01/2025,Business
Emmanuel Adjah,R.J.T Excavations,Jedburgh,TD8 6LS,North,Aspen Solutions Ltd,ESET PROTECT Complete,,ESET PROTECT Complete,Active,GBP,6234.8,110.0,29/04/2027,Business
Jack Potter,Furrows Group,Telford,TF1 2FF,Midlands,BDR VOICE & DATA SOLUTIONS LTD,ESET PROTECT Entry On-Prem,,ESET PROTECT Entry On-Prem,Active,GBP,5141.81,275.0,09/01/2026,Business
Jack Potter,Proactive Personnel,Telford,TF2 6EP,Midlands,Midland Computers Ltd,ESET PROTECT Advanced,,ESET PROTECT Advanced,Active,GBP,2958.75,150.0,22/05/2025,Business
Jack Potter,Mailsolutions (UK) Ltd,Telford,TF7 4QH,Midlands,Connexinet LTD,ESET PROTECT Essential On-Prem,,ESET PROTECT Essential On-Prem,Active,GBP,949.0,170.0,03/12/2025,Business
Jack Potter,Framexpress Ltd,Telford,TF7 4QW,Midlands,Connexinet LTD,ESET PROTECT Advanced,,ESET PROTECT Advanced,Active,GBP,3547.5,100.0,25/01/2026,Business
Matthew Bower,Bishop Chavasse Primary School,Tonbridge,TN11 0FB,South,Soft Egg,ESET PROTECT Entry,,ESET PROTECT Entry,Active,GBP,3719.63,130.0,12/12/2026,Business
Matthew Bower,Trinity M Ltd,Tonbridge,TN11 0HY,South,Complete IT Systems Ltd,ESET PROTECT Entry On-Prem,,ESET PROTECT Entry On-Prem,Active,GBP,11887.68,415.0,06/02/2027,Business
Hannah Ballard,Hoopers Store,Tunbridge Wells,TN1 1QT,South,Complete IT Systems Ltd,ESET PROTECT Advanced,,ESET PROTECT Advanced,Active,GBP,2420.42,210.0,14/02/2025,Business
Matthew Bower,Pennards Vets,Sevenoaks,TN13 1XY,South,Uniserve,ESET PROTECT Complete,,ESET PROTECT Complete,Active,GBP,2454.32,167.0,18/12/2025,Business
Matthew Bower,Channel Commmercial Plc,Ashford,TN23 1EH,South,ADM Computing,ESET PROTECT Advanced,,ESET PROTECT Advanced,Active,GBP,3271.86,137.0,09/01/2028,Business
Matthew Bower,VJ Technology Ltd,Ashford,TN23 1EN,South,Softcat Limited,ESET PROTECT Advanced,,ESET PROTECT Advanced,Active,GBP,2735.2,160.0,31/07/2025,Business
Hannah Ballard,TQS Limited,MAIDSTONE ROAD, ASHFORD,TN26 1AE,South,CCS Media Limited,ESET PROTECT Advanced,,ESET PROTECT Advanced,Active,GBP,1595.54,100.0,30/01/2026,Business
Matthew Bower,WBW Solicitors,Newton Abbot,TQ12 2QP,South,Integrity360 Limited,ESET PROTECT Advanced,,ESET PROTECT Advanced,Active,GBP,4699.01,350.0,28/02/2026,Business
Matthew Bower,Masons Kings,Newton Abbot,TQ130BY,South,Grey Matter Ltd,ESET PROTECT Advanced,,ESET PROTECT Advanced,Active,GBP,3015.38,125.0,08/04/2026,Business
Matthew Bower,GM Coachwork,Newton Abbot,TQ13 0NX,South,AVM IT,ESET Endpoint Security + Server Security,ESET PROTECT Entry,EAV-0251952060,Active,GBP,5536.93,180.0,26/04/2025,Business
Matthew Bower,Home Hardware Southwest Ltd,Newton Abbot,TQ13 7DF,South,Panacea Logic Limited,ESET PROTECT Advanced,,ESET PROTECT Advanced,Active,GBP,2906.15,130.0,17/06/2025,Business
Matthew Bower,St Cuthbert Mayne School,Torquay,TQ1 4RN,South,Grey Matter Ltd,ESET PROTECT Advanced,,ESET PROTECT Advanced,Active,GBP,2636.3,310.0,16/11/2025,Education
Matthew Bower,TLH Leisure Resort,Torquay,TQ2 5HS,South,CCS Media Limited,ESET PROTECT Advanced,,ESET PROTECT Advanced,Active,GBP,2550.6,200.0,08/09/2025,Business
Matthew Bower,Hayes School,Paignton,TQ4 5PJ,South,NCI Technologies Ltd,ESET PROTECT Essential On-Prem,,ESET PROTECT Essential On-Prem,Active,GBP,1080.14,127.0,25/09/2025,Education
Matthew Bower,The Dartington Hall Trust,Totnes,TQ9 6EL,South,Officevision Ltd,ESET PROTECT Entry,,ESET PROTECT Entry,Active,GBP,1919.0,125.0,03/12/2025,Business
Matthew Bower,MIL Collections,Truro,TR1 2HE,South,CoBIT South West Limited,ESET PROTECT Entry,,ESET PROTECT Entry,Active,GBP,1818.0,120.0,31/08/2025,Business
Matthew Bower,Tresco Estates,Tresco,TR24 0QQ,South,NCI Technologies Ltd,ESET Mail Security,,ESET Mail Security,Active,GBP,1778.7,140.0,11/08/2026,Business
Matthew Bower,Stithians School,Truro,TR3 7DH,South,ICT4 Ltd,ESET PROTECT Essential On-Prem,,ESET PROTECT Essential On-Prem,Active,GBP,1020.6,120.0,06/11/2025,Education
Matthew Bower,Finisterre,Saint Agnes,TR5 0RD,South,Microcomms Professional Services,ESET PROTECT Advanced,,ESET PROTECT Advanced,Active,GBP,1713.42,110.0,09/07/2025,Business
Emmanuel Adjah,Cygnet Law,Redcar,TS10 1DH,North,Meridian Legal Systems,ESET PROTECT Complete,,ESET PROTECT Complete,Active,GBP,4401.08,101.0,15/09/2026,Business
Emmanuel Adjah,MAP Group UK,Stockton-on-Tees,TS18 3TG,North,Spot2spot limited,ESET PROTECT Entry On-Prem,,ESET PROTECT Entry On-Prem,Active,GBP,6213.45,250.0,20/10/2025,Business
James Conville,Centre for Process Innovation Limited,Stockton-on-Tees,TS21 3FE,North,Computacentre UK Ltd,ESET Full Disk Encryption,ESET PROTECT Advanced,EAV-0418412287,Active,GBP,1157.12,400.0,17/03/2026,Business
Emmanuel Adjah,Northeast Truck and Van,Billingham,TS23 4EX,North,Aristos IT Ltd t/a Bigfoot IT,ESET PROTECT Advanced,,ESET PROTECT Advanced,Active,GBP,4666.99,220.0,11/02/2026,Business
Emmanuel Adjah,Casper Shipping,Cleveland,TS3 6AH,North,Cornerstone Business Solutions,ESET PROTECT Advanced,,ESET PROTECT Advanced,Active,GBP,1472.01,110.0,31/01/2025,Business
Emmanuel Adjah,MFC Foundation,Middlesbrough,TS3 6RS,North,Cornerstone Business Solutions,ESET PROTECT Entry On-Prem,,ESET PROTECT Entry On-Prem,Active,GBP,1037.4,105.0,16/03/2025,Business
Emmanuel Adjah,Middlesbrough and Stockton Mind,Middlesbrough,TS4 2QX,North,One IT Services & Solutions,ESET PROTECT Advanced,,ESET PROTECT Advanced,Active,GBP,6462.02,210.0,29/04/2026,Business
Matthew Bower,Visual Impact UK LTD,Teddington,TW11 9BQ,South,Insight Direct (UK) Ltd,ESET PROTECT Advanced,,ESET PROTECT Advanced,Active,GBP,7032.46,200.0,04/08/2027,Business
Matthew Bower,Twickenham Preparatory School,Hamptom,TW12 2SA,South,Brandtek IT Services Ltd,ESET PROTECT Entry,,ESET PROTECT Entry,Active,GBP,0.0,135.0,04/09/2025,Education
Matthew Bower,Low Carbon Exchange Ltd,Shepperton,TW17 8BA,South,Softcat Limited,ESET PROTECT Complete,,ESET PROTECT Complete,Active,GBP,220.3,125.0,30/03/2027,Business
Matthew Bower,BMS Recruitment,Egham,TW20 9EW,South,Softcat Limited,ESET PROTECT Advanced,,ESET PROTECT Advanced,Active,GBP,2296.49,100.0,07/08/2026,Business
Matthew Bower,Hankyu Hanshin Express,Hounslow,TW6 2GE,South,Pc Consultants,ESET PROTECT Advanced,,ESET PROTECT Advanced,Active,GBP,1743.69,120.0,17/01/2026,Business
Hannah Ballard,Guided Ultrasonics ltd,Brentford,TW8 8HQ,South,Access Information Security,ESET PROTECT Complete,,ESET PROTECT Complete,Active,GBP,4497.4,105.0,24/06/2027,Business
Matthew Bower,Bicom Systems Limited,Greenford,UB6 0AA,South,ITB,ESET Mobile Threat Defense,ESET PROTECT Advanced,EAV-0440629130,Active,GBP,352.5,100.0,26/10/2025,Business
Hannah Ballard,ET Enterprises Ltd,Uxbridge,UB8 2YF,South,Integrity360 Limited,ESET PROTECT Entry On-Prem,,ESET PROTECT Entry On-Prem,Active,GBP,123.23,130.0,29/06/2025,Business
Matthew Bower,PHD Modular Access Services Ltd,Denham,UB9 4DN,South,Quantus Information Services Ltd,ESET PROTECT Advanced,,ESET PROTECT Advanced,Active,GBP,2589.75,150.0,01/09/2025,Business
Matthew Bower,ME+EM,Wood Lane,W12 7FQ,South,Storm Technologies Limited,ESET Cloud Office Security,,ESET Cloud Office Security,Active,GBP,2496.0,300.0,03/09/2025,Business
Hannah Ballard,Plasser UK Ltd,London,W13 0PP,South,CCS Media Limited,ESET Mobile Threat Defense,ESET PROTECT Complete,EAV-0426301459,Active,GBP,102.88,100.0,27/06/2025,Business
Hannah Ballard,John Ayling and Associates,London,W1D 3QR,South,KIMMIT LTD,ESET Mail Security,,ESET Mail Security,Active,GBP,1358.0,100.0,31/07/2025,Business
Hannah Ballard,Wonderhood Studios,London,W1D 7BD,South,Anglo American System Consultants,ESET PROTECT Entry On-Prem,,ESET PROTECT Entry On-Prem,Active,GBP,1248.19,105.0,25/02/2025,Business
Hannah Ballard,Girl Effect London,London,W1F 0DE,South,Them Digital Assistance Ltd,ESET PROTECT Complete,,ESET PROTECT Complete,Active,GBP,2204.48,150.0,19/11/2025,Business
Hannah Ballard,Tripod Partners,London,W1F 0TA,South,Create IT Ltd,ESET PROTECT Advanced,,ESET PROTECT Advanced,Active,GBP,2172.38,118.0,19/11/2025,Business
Keith Nutburn,Polar Capital,London,W1F 8GQ,South,Network Utilities ( Systems) Limited,ESET PROTECT Enterprise,,ESET PROTECT Enterprise,Active,GBP,199.46,470.0,08/09/2025,Business
Hannah Ballard,Heni,London,W1F 9AH,South,CCS Media Limited,ESET PROTECT Advanced,,ESET PROTECT Advanced,Active,GBP,3212.44,190.0,24/08/2025,Business
Hannah Ballard,Coffee & TV Limited,London,W1F 9QY,South,AVM IT,ESET PROTECT Advanced,,ESET PROTECT Advanced,Active,GBP,4265.98,121.0,27/10/2025,Business
Hannah Ballard,Simmons & Gainsford,London,W1G 9DQ,South,Softcat Limited,ESET Premium Support Ultimate,,ESET Premium Support Ultimate,Active,GBP,2374.21,240.0,28/02/2026,
Hannah Ballard,Urban Pubs And Bars,London,W1H 5HE,South,CCS Media Limited,ESET PROTECT Complete,,ESET PROTECT Complete,Active,GBP,1655.52,120.0,20/09/2025,Business
Hannah Ballard,M W Eat Limited,London,W1H 5QW,South,Chillblast LTD,ESET PROTECT Advanced,,ESET PROTECT Advanced,Active,GBP,1388.64,110.0,07/04/2026,Business
Hannah Ballard,Masterfix,London,W1H 6AY,South,Sirec Technology,ESET PROTECT Entry,,ESET PROTECT Entry,Active,GBP,1400.63,100.0,18/08/2025,Business
Hannah Ballard,Homehouse Limited,London,W1H 6LW,South,Amcofm Limited,ESET PROTECT Essential,,ESET PROTECT Essential,Active,GBP,3319.13,115.0,15/12/2025,Business
Norman Cook,Hamberley,London,W1J 0AH,,THE IT CLOUD,ESET PROTECT Advanced,,ESET PROTECT Advanced,Active,GBP,1578.0,100.0,09/04/2026,Business
Steve Galliers,Mansfield Group,London,W1J 5LF,,DLS Technologies Ltd,ESET LiveGuard Advanced for Cloud Office Security,ESET PROTECT Complete,EAV-0421122957,Active,GBP,83.72,111.0,02/04/2026,Business
Hannah Ballard,Silverewell Energy,London,W1J 8LQ,South,Cambridge Networks Limited,ESET PROTECT Advanced,,ESET PROTECT Advanced,Active,GBP,1548.95,100.0,21/06/2025,Business
Hannah Ballard,Pamplona Capital Management LLP,LONDON,W1K 1RA,South,AVM IT,ESET PROTECT Complete,,ESET PROTECT Complete,Active,GBP,1938.12,110.0,18/02/2026,Business
Hannah Ballard,Passion Pictures,London,W1T 1JN,South,Total Computer Networks,ESET PROTECT Entry,,ESET PROTECT Entry,Active,GBP,2666.4,240.0,30/09/2025,Business
Hannah Ballard,METRUS,London,W1W 6NS,South,Netpresto Limited,ESET PROTECT Advanced,,ESET PROTECT Advanced,Active,GBP,1055.38,160.0,15/11/2026,Business
Hannah Ballard,Eurostop Limited,London,W5 3QP,South,Data Systems Computers,ESET PROTECT Enterprise,,ESET PROTECT Enterprise,Active,GBP,9450.0,350.0,09/02/2028,Business
Hannah Ballard,Anyvan,London,W6 0LG,South,Threat Protect,ESET PROTECT Advanced,,ESET PROTECT Advanced,Active,GBP,8418.46,340.0,11/05/2027,Business
Hannah Ballard,Siemens Process Systems Enterprise Ltd,London,W6 7HA,South,SoftwareONE UK,ESET PROTECT Advanced,,ESET PROTECT Advanced,Active,GBP,1157.2,100.0,28/01/2026,Business
Hayley Loader,IAAS,London,W6 9DL,South,Agilisys Ltd,SMS for ESET Secure Authentication,,SMS for ESET Secure Authentication,Active,GBP,3.38,100.0,09/04/2027,Business
System User UK,Gladstone Solicitors,Warrington,WA1 1PP,,Softcat Limited,ESET PROTECT Advanced,,ESET PROTECT Advanced,Active,GBP,986.0,100.0,15/08/2026,Business
Emmanuel Adjah,Enterprise Software Solutions,Altrincham,WA14 5EN,North,Integrity360 Limited,ESET Endpoint & Server Security for ESET PROTECT Advanced,ESET PROTECT Advanced,EAV-20978721,Active,GBP,2051.49,305.0,09/11/2026,Business
James Conville,BEP Delivery Team,Warrington,WA3 6GR,North,Avoira Ltd,ESET Secure Authentication,,ESET Secure Authentication,Active,GBP,2468.7,100.0,15/08/2025,Business
Emmanuel Adjah,First Recruitment Group,Warrington,WA3 7QU,North,AVM IT,ESET PROTECT Advanced,,ESET PROTECT Advanced,Active,GBP,2600.0,170.0,07/08/2025,Business
Emmanuel Adjah,JAC2 Consultancy Ltd,Warrington,WA44JX,North,Grey Matter Ltd,ESET PROTECT Complete,,ESET PROTECT Complete,Active,GBP,3703.88,100.0,29/10/2025,Business
Emmanuel Adjah,Wirehouse Employer Services,Warrington,WA4 6PS,North,Fusion Systems Ltd,ESET PROTECT Complete,,ESET PROTECT Complete,Active,GBP,565.25,110.0,27/01/2025,Business
Emmanuel Adjah,FORRESTER (SALES) LTD.,Kingsley, Nr. Frodsham,WA6 8HY,North,3B Systems Ltd.,ESET PROTECT Entry,,ESET PROTECT Entry,Active,GBP,1563.08,127.0,14/05/2025,Business
Emmanuel Adjah,The Holy Spirit School,Runcorn,WA7 2NL,North,AppleCore-IT Ltd,ESET PROTECT Essential On-Prem,,ESET PROTECT Essential On-Prem,Active,GBP,934.4,100.0,23/05/2025,Education
Emmanuel Adjah,All Saints Upton,Runcorn,WA7 4UH,North,AppleCore-IT Ltd,ESET PROTECT Advanced,,ESET PROTECT Advanced,Active,GBP,1662.26,100.0,20/11/2026,Education
Emmanuel Adjah,Fairfield Primary School Widnes,Widnes,WA8 6TH,North,AppleCore-IT Ltd,ESET PROTECT Entry On-Prem,,ESET PROTECT Entry On-Prem,Active,GBP,2876.14,275.0,06/06/2026,Education
Hannah Ballard,Architectural Association,London,WC1B 3ES,South,Bechtle,ESET PROTECT Complete,,ESET PROTECT Complete,Active,GBP,10988.25,300.0,18/12/2027,Business
Hannah Ballard,Spink and Son Ltd,London,WC1B 4ET,South,Lane Business Systems Ltd,ESET PROTECT Advanced,,ESET PROTECT Advanced,Active,GBP,2367.0,120.0,21/03/2026,Business
Hannah Ballard,Goodenough College,London,WC1N 2AN,South,Insight Direct (UK) Ltd,ESET PROTECT Entry On-Prem,,ESET PROTECT Entry On-Prem,Active,GBP,1351.35,215.0,18/03/2025,Education
Hannah Ballard,Clearcast,London,WC1N 2JX,South,Grey Matter Ltd,ESET PROTECT Advanced,,ESET PROTECT Advanced,Active,GBP,1707.09,140.0,16/01/2026,Business
Austin Muranda,Xcina Ltd c/o Shearwater Shared Services,London,WC1N 3ES,Grove Midlands,Xcina Ltd c/o Shearwater Shared Services,ESET Cloud Office Security,,ESET Cloud Office Security,Active,GBP,2795.52,105.0,31/10/2027,Business
Hannah Ballard,Feilden & Mawson,London,WC1N 3NL,South,Advantage Technologies Ltd,ESET PROTECT Advanced On-Prem,,ESET PROTECT Advanced On-Prem,Active,GBP,1195.64,151.0,26/10/2025,Business
Hannah Ballard,Benchmark Sports Ltd,London,WC1V 6JS,South,Qualinet Solutions Ltd,ESET PROTECT Advanced,,ESET PROTECT Advanced,Active,GBP,1596.73,100.0,18/04/2026,Business
Hannah Ballard,General Council of the Bar,London,WC1V 7HZ,South,CCS Media Limited,ESET Vulnerability & Patch Management (component),ESET PROTECT Complete,EAV-0447080971,Active,GBP,2044.48,350.0,28/10/2028,Government
Hannah Ballard,Ede & Ravenscroft Ltd,London,WC2A 1DU,South,Form IT Solutions,ESET PROTECT Advanced,,ESET PROTECT Advanced,Active,GBP,5467.5,400.0,13/12/2025,Business
Hannah Ballard,Slingsby Partners,London,WC2B 6AN,South,PCS Business Systems,ESET PROTECT Elite,,ESET PROTECT Elite,Active,GBP,2921.59,100.0,08/11/2025,Business
Hannah Ballard,Property Market Analysis LLP,LONDON,WC2B 6UF,South,Integrity360 Limited,ESET PROTECT Complete,,ESET PROTECT Complete,Active,GBP,3116.88,180.0,31/05/2026,Business
Hannah Ballard,Marathon Asset Management,London,WC2H 9EA,South,Integrity360 Limited,ESET Mail Security,,ESET Mail Security,Active,GBP,1356.71,200.0,24/06/2025,Business
Hannah Ballard,Equity,London,WC2H 9EG,South,Millgate Limited,ESET Full Disk Encryption,ESET PROTECT Complete,EAV-0396912631,Active,GBP,576.26,250.0,17/03/2026,Business
Hannah Ballard,Temporis Capital,London,WC2R 0AP,South,Cloud IT Limited,ESET PROTECT Advanced,,ESET PROTECT Advanced,Active,GBP,6358.8,480.0,23/10/2025,Business
Hannah Ballard,Watford Borough Council,Watford,wd1 3ex,South,Phoenix Software Ltd,ESET PROTECT Entry,,ESET PROTECT Entry,Active,GBP,3529.16,140.0,23/03/2027,Government
Hannah Ballard,JSA Group,Watford,WD17 1GB,South,Insight Direct (UK) Ltd,ESET PROTECT Advanced,,ESET PROTECT Advanced,Active,GBP,7722.0,300.0,31/10/2026,Business
Hannah Ballard,DataLynx Ltd,Hertfordshire,WD18 8PH,South,Softcat Limited,ESET PROTECT Advanced,,ESET PROTECT Advanced,Active,GBP,3396.9,197.0,14/03/2026,Business
Matthew Bower,A.J. Morrisroe & Sons Ltd,Herts,WD6 1GS,South,Cube Technology,ESET Full Disk Encryption,ESET PROTECT Advanced,EAV-0442563582,Active,GBP,677.59,220.0,18/09/2025,Business
Reon Siyaya,OCS Consulting PLC,Borehamwood,WD6 1QQ,Grove South,OCS Consulting PLC,ESET PROTECT Entry On-Prem,,ESET PROTECT Entry On-Prem,Active,GBP,2465.21,110.0,16/07/2026,Business
Emmanuel Adjah,Target Components Ltd,Castleford,WF10 5QU,North,Target Components t/a Servers Plus,ESET PROTECT Advanced,,ESET PROTECT Advanced,Active,GBP,2130.3,120.0,22/01/2026,Business
Emmanuel Adjah,Star Brands,Liversedge,WF15 6BU,North,CloudCoCo Ltd,ESET PROTECT Complete,,ESET PROTECT Complete,Active,GBP,3052.35,126.0,12/06/2025,Business
Emmanuel Adjah,Wakefield Shirt Company,Wakefield,WF1 5RQ,North,ITB,ESET PROTECT Elite,,ESET PROTECT Elite,Active,GBP,2727.0,100.0,29/06/2025,Business
Benjamin Parker,ETECHINC LIMITED,Batley,WF17 7HZ,Grove North,ETECHINC LIMITED,ESET PROTECT Entry,,ESET PROTECT Entry,Active,GBP,1275.75,100.0,06/11/2027,Business
Emmanuel Adjah,Cansfield High School,Wigan,WN4 9TP,North,Apex Network Solutions Limited,ESET PROTECT Essential On-Prem,,ESET PROTECT Essential On-Prem,Active,GBP,4442.1,425.0,15/05/2027,Education
Hayley Loader,C-tec (computionics Ltd),Wigan,WN5 0LD,,Softcat Limited,ESET PROTECT Complete,,ESET PROTECT Complete,Active,GBP,1636.41,138.0,27/01/2026,Business
Nathan Holmes,NORTECH MANAGEMENT LIMITED,EVESHAM,WR11 1GN,Midlands,Grey Matter Ltd,ESET PROTECT Complete,,ESET PROTECT Complete,Active,GBP,3149.25,150.0,09/02/2026,Business
Matthew Hall,THE CHASE SCHOOL,MALVERN,WR14 3NZ,Midlands,Airnow Technology,ESET PROTECT Advanced,,ESET PROTECT Advanced,Active,GBP,7237.97,450.0,12/02/2028,Education
Jack Potter,West Mercia Police,Worcester,WR3 8SP,Midlands,CDW (UK) Ltd,ESET PROTECT Complete,,ESET PROTECT Complete,Active,GBP,1574.63,100.0,31/07/2025,Business
Hayley Loader,HORIBA Test Automation,Whittington,WR52RX,,Grey Matter Ltd,ESET PROTECT Complete,,ESET PROTECT Complete,Active,GBP,793.52,140.0,31/12/2027,Business
Jack Potter,Watmos Community Homes,Walsall,WS1 1SZ,Midlands,Phoenix Software Ltd,ESET PROTECT Elite,,ESET PROTECT Elite,Active,GBP,6066.06,220.0,31/08/2025,Government
Jack Potter,Orridge & Co ltd,Walsall,WS9 8LT,Midlands,Total Computer Networks,ESET PROTECT Complete,,ESET PROTECT Complete,Active,GBP,3849.45,200.0,30/06/2025,Business
Jack Potter,Tanantech Limited,Wolverhampton,WV10 0AJ,Midlands,Grey Matter Ltd,ESET PROTECT Advanced,,ESET PROTECT Advanced,Active,GBP,3470.35,250.0,28/06/2025,Business
Jack Potter,Ansaldo Nuclear Limited,Wolverhampton,WV4 6JX,Midlands,SkunkWorks Managed IT Services Ltd,ESET PROTECT Advanced,,ESET PROTECT Advanced,Active,GBP,5467.5,400.0,12/05/2025,Business
Jack Potter,Barlow Motors Limited,wolverhampton,wv6 0pl,Midlands,Mellow Marsh Software Ltd.,ESET PROTECT Advanced,,ESET PROTECT Advanced,Active,GBP,2979.9,120.0,25/11/2026,Business
Jack Potter,Midwest Electrical Services Ltd,Wolverhampton,WV6 0RX,Midlands,Syntec Systems,ESET PROTECT Advanced,,ESET PROTECT Advanced,Active,GBP,733.94,117.0,09/09/2026,Business
Emmanuel Adjah,Trenton (Hull) Limited,Scarborough,YO11 1TS,North,eBuyer (UK) Ltd,ESET PROTECT Advanced,,ESET PROTECT Advanced,Active,GBP,1767.36,120.0,15/04/2025,Business
Emmanuel Adjah,Seamer & Irton CP School,Scarborough,YO12 4QX,North,SMD Solutions,ESET PROTECT Entry On-Prem,,ESET PROTECT Entry On-Prem,Active,GBP,1767.2,140.0,02/04/2026,Education
Emmanuel Adjah,A B Graphic International Ltd,Bridlington,YO15 3QY,North,Practical Networks Ltd,ESET Endpoint Encryption - Pro,ESET Endpoint Encryption - Pro,NTH9R-WE9RM-V6GQQ-YM6AX,Active,GBP,9.36,120.0,17/05/2025,Business
Emmanuel Adjah,FLAMINGO LAND RESORT LIMITED,MALTON,YO17 7HT,,Millgate Limited,ESET PROTECT Complete,,ESET PROTECT Complete,Active,GBP,3240.0,270.0,31/03/2026,Business
Emmanuel Adjah,Business Waste Ltd,York,YO31 7RE,North,Simplex Solutions Ltd,ESET PROTECT Essential On-Prem,,ESET PROTECT Essential On-Prem,Active,GBP,14.04,134.0,24/05/2025,Business
Emmanuel Adjah,GSM Automotive,Thirsk,YO7 1PS,North,BSL-IT Ltd,ESET PROTECT Advanced,,ESET PROTECT Advanced,Active,GBP,5375.7,360.0,17/06/2027,Business
